$腾讯控股(HK|00700)$看样子又得绿,03-16
$腾讯控股(HK|00700)$昨天抄底成功哈哈哈，血赚一笔,03-16
国贸盈利市值比比腾讯高一倍,03-16
$腾讯控股(HK|00700)$这是要逼空啊,03-16
$腾讯控股(HK|00700)$太刺激了吧！[傲][傲][傲][傲][傲][傲],03-16
$腾讯控股(HK|00700)$卧槽太牛批了！,03-16
价格越高，负债数目就越大。怎么可以让别人，随意拉升股价那，这样理解不会错的。,03-16
$腾讯控股(HK|00700)$卖盘疯狂,03-16
这个涨跌有限制吗,03-16
$腾讯控股(HK|00700)$老段怕个锤子就减持巴菲特公司的钱够买好多腾讯了,03-16
大哥还是大哥,03-16
止跌企稳？港股上演过山车行情,03-16
$腾讯控股(HK|00700)$1500/35000=4.28%这股价投资的年盈,03-16
6o0的报名,03-16
昨天骂段永平的还在吗[滴汗],03-16
牛逼,03-16
被逼空了哈哈,03-16
现在每次上涨都是出货的机会，加油干,03-16
$腾讯控股(HK|00700)$这么大的盘反弹这么给力…,03-16
京东、B站暴涨超14%！腾讯涨超9%！港股科技股猛烈反攻！南向资金这回抄到底了！,03-16
一阳改三观，正义是不会不到的,03-16
怎么买港股？,03-16
抄到你见底为止，嘿嘿$腾讯控股(HK|00700)$,03-16
港股表现牛逼,03-16
连续拉两天打爆空头,03-16
$腾讯控股(HK|00700)$段永平昨天说，不等了，要抄底。这是有多少人冲着他,03-16
中概股受重挫后，南向资金能止港股跌势吗？,03-16
今天还会跌的，收盘6%—8%，哥们你有种。晚上美股大跌的话，关灯吃面。懂的哈,03-16
昨天喊大家买腾讯，今天就暴涨了24%,03-16
冲锋,03-16
$腾讯控股(HK|00700)$赶紧撤去年盈利只有1500亿左右，支撑不住3.5,03-16
割掉了，亏了20一股，总比昨天割的要好多了,03-16
$腾讯控股(HK|00700)$拉圾上天,03-16
$腾讯控股(HK|00700)$拉圾上天,03-16
恒生科技指数一度涨超18%！腾讯、阿里涨超20%，美团、快手涨28%,03-16
北京和讯在线信息咨询服务有限公司,03-16
$腾讯控股(HK|00700)$叹为观止啊,03-16
脾气太爆,03-16
有钱真好,03-16
这才是报复性反弹,03-16
$腾讯控股(HK|00700)$快点跑,03-16
我想买，忍住了,03-16
段永平爽了,03-16
一日游,03-16
教父段永平还是牛逼成功抄底,03-16
$腾讯控股(HK|00700)$快跑,03-16
$腾讯控股(HK|00700)$快跑,03-16
$腾讯控股(HK|00700)$急眼了！20厘米！这么大市值的大家伙。,03-16
负债2.5万亿快了，马腾哥。你自己的钱，记得还进去哈。你看我好不好，很认真的提醒,03-16
负债2.5万亿快了，马腾哥。你自己的钱，记得还进去哈。你看我好不好，很认真的提醒,03-16
中央定调数字经济的发展方向，互联网作为港股的核心板块，也是香港消费513590重,03-16
$腾讯控股(HK|00700)$今天来个30cm就解套啦,03-16
$腾讯控股(HK|00700)$资本太牛逼了，来回收割，先干爆多头，再干爆空头。,03-16
$腾讯控股(HK|00700)$做空了，再不跑来不及了,03-16
$腾讯控股(HK|00700)$已经做空，今天不有的，明天全部等着看被,03-16
来个30%,03-16
真刺激,03-16
$腾讯控股(HK|00700)$昨天抄底的不得睡觉都笑醒？,03-16
冲啊冲啊,03-16
$腾讯控股(HK|00700)$注意到有个帖子腾讯＋美团＋京东等一堆等于亚马逊的,03-16
$腾讯控股(HK|00700)$哈哈哈，段老加油,03-16
$腾讯控股(HK|00700)$20个点到手,03-16
$腾讯控股(HK|00700)$冲！下周马哥回购你！,03-16
$腾讯控股(HK|00700)$美团腾讯大反弹，底部是一个区域，不买些，也很难跟,03-16
昨天卖出做空的在吗？哭晕在厕所了吧,03-16
喘口气，接着上，今天干到30个点。,03-16
* 恒生科技指数反弹近20%，腾讯、阿里、美团均涨超15%,03-16
北京凯金阿尔法科技有限责任公司,03-16
$腾讯控股(HK|00700)$冲，先收复400,03-16
李嘉诚出手了,03-16
370没有卖出，否则351接回。看来技术还是不行。,03-16
消费的行情很明显已经在回暖的路上了，香港消费513590逢低配置，现在估值筹码价,03-16
别人恐惧我贪婪，抄底港股开始了。对于恒生互联网ETF513330我们能做的唯有坚,03-16
珍惜三百多的腾讯，因为马上两百多了,03-16
活久见。。。,03-16
化腾啊回购拉暴空头！,03-16
金箍棒顶天了。,03-16
$腾讯控股(HK|00700)$用了很多年的企鹅，今天买入点股票支持一下！,03-16
挂单375卖出没有成功,03-16
$腾讯控股(HK|00700)$10日线压力位,03-16
$腾讯控股(HK|00700)$一根大阳线！后面是什么？请大家大声告诉我！,03-16
$腾讯控股(HK|00700)$腾讯涨百分之二十多，6000亿啊，这是啥概念，是,03-16
$腾讯控股(HK|00700)$快抢啊，段永平又抄底了。,03-16
昨天抄底。现在卖了哈哈哈哈,03-16
艾玛握草,03-16
$腾讯控股(HK|00700)$国家队扫货，控股,03-16
国际笑嘻嘻卖一波[呲牙][呲牙][呲牙][呲牙][呲牙],03-16
$腾讯控股(HK|00700)$空中加油！,03-16
只作交流，不做建议。浅说腾讯控股,03-16
空方还是挺狠,03-16
出了25万手，哈哈,03-16
快跑,03-16
牛逼,03-16
$腾讯控股(HK|00700)$卧槽卧槽,03-16
[惊讶]见证历史了。。。,03-16
$腾讯控股(HK|00700)$量化开始砸盘了,03-16
把空狗全部拉爆仓！,03-16
$腾讯控股(HK|00700)$敲里凉，劳资差点割了[哭],03-16
下来了，你们还不赶紧卖了,03-16
【恒生科技指数大涨18%腾讯控股、阿里巴巴均涨超20%】恒生科技指数涨幅扩大18,03-16
北京鞭牛互动科技有限公司,03-16
外资出逃活该,03-16
快跑大家,03-16
谁能想到玩中国市值最大的股票竟然也要具备过山车的大心脏,03-16
疯了吧,03-16
$腾讯控股(HK|00700)$把做空的拉爆,03-16
神秘力量来救场了,03-16
$腾讯控股(HK|00700)$昨天300抄底了325卖了[哭][哭]要涨到40,03-16
$腾讯控股(HK|00700)$哇塞！太疯狂了！昨天买的太少了！,03-16
$腾讯控股(HK|00700)$这是在抢钱吗？买单这么猛,03-16
$腾讯控股(HK|00700)$轧空战斗开始！加油！,03-16
这帮大资金太会玩，3万亿市值这么炒，看看谁能活到最后。,03-16
$腾讯控股(HK|00700)$这波厮杀让人心惊胆战,03-16
乖乖，这么吓人,03-16
$腾讯控股(HK|00700)$昨天全仓买的，现在突然多出30个点[囧][囧],03-16
还有没有王法了，这么涨？！,03-16
$腾讯控股(HK|00700)$真是笑话呀哈哈,03-16
说好的跌到300就发力，剑指600。,03-16
继续加油！一天干的400元,03-16
$腾讯控股(HK|00700)$佩服段永平，不亏是中国巴菲特！,03-16
鬼故事呢200呢,03-16
$腾讯控股(HK|00700)$昨天要是抄底了就爽了,03-16
昨天抄底舒服,03-16
索罗斯又要亏大钱了！,03-16
$腾讯控股(HK|00700)$你现在不出，晚上美股大跌，一毛钱不赚。懂的,03-16
让你那些孙子做空腾讯，做空港股，现在知道中国的厉害了吧,03-16
$美团-W(HK|03690)$$腾讯控股(HK|00700)$你现在不出，晚上,03-16
$腾讯控股(HK|00700)$一天涨完的节奏,03-16
$腾讯控股(HK|00700)$发生了什么,03-16
5000多亿跟玩似的[捂脸],03-16
$腾讯控股(HK|00700)$虽然没有买，但是看着都爽,03-16
这周每天都在见证历史,03-16
昨天买了两手，走了，先看看，毕竟罚款没下来呢,03-16
昨天割了！是不是属于东场的人了？[大哭][大哭][大哭],03-16
$腾讯控股(HK|00700)$昨天跌幅10%进仓66万，,03-16
$腾讯控股(HK|00700)$牛,03-16
太疯狂了,03-16
国务院开会啦,03-16
香港消费513590持仓兼顾成长性与价值性，成分股多为成长性较强的中等规模企业，,03-16
这合理吗?,03-16
一天涨6000亿，多大的水分,03-16
希望腾讯控股的多头再接再厉，彻底把恶意做空腾讯控股的机构打爆仓为止！一定要坚决完,03-16
$腾讯控股(HK|00700)$吃肉吃肉[笑哭]还可以,03-16
$腾讯控股(HK|00700)$大哥上山了,03-16
"$腾讯控股(HK|00700)$RNM,昨天刚清掉，今天飞起",03-16
长疯了,03-16
$腾讯控股(HK|00700)$好样的，我的ETF[哭],03-16
打爆空头！,03-16
昨天抄底的老哥一年的利润有了,03-16
$腾讯控股(HK|00700)$20cm了,03-16
10倍杠杆看多，吼吼吼，空头，你过来呀！,03-16
腾讯、网易等游戏大厂陆续布局女性向游戏 女人的钱好赚？,03-16
段哥可以，，，，我服,03-16
$腾讯控股(HK|00700)$牛Bclassic,03-16
段永平要是昨天全仓抄底腾讯可就赚大了,03-16
$腾讯控股(HK|00700)$519还有吗？有比519高的吗？,03-16
$腾讯控股(HK|00700)$妹的！上下蹦极，今年一整年都这样,03-16
$腾讯控股(HK|00700)$吃药了????,03-16
$腾讯控股(HK|00700)$有钱赚就跑。明天我的筹码，就出给他,03-16
明天腾讯又给砸-30%。先留言[下跌],03-16
$腾讯控股(HK|00700)$哈哈哈，昨天老段补仓了没有啊？大好的机会啊,03-16
活久见,03-16
大逆转！科技股暴力反弹，超100亿资金曾抄底腾讯美团,03-16
深圳市时代华盛网络科技有限公司,03-16
500买的，啥时候解套,03-16
$腾讯控股(HK|00700)$国际形势扑朔迷离，港股大A都不具备牛市特征，今日,03-16
$腾讯控股(HK|00700)$又让老段超到底了,03-16
$腾讯控股(HK|00700)$昨天割了，今天就这样？,03-16
好,03-16
$腾讯控股(HK|00700)$一个字爽,03-16
$腾讯控股(HK|00700)$不买腾讯，都不知道再去买什么公司，该超底了，就算,03-16
错过了茅台，能错过腾讯？,03-16
$腾讯控股(HK|00700)$昨天没抄今天刚开户,03-16
涨是为了更好的收割,03-16
港股互联网ETF（513770）涨停！HKC互联网指数盘中暴涨14.5%,03-16
超级巴飞特自媒体平台,03-16
港股互联网ETF（513770）涨停！HKC互联网指数盘中暴涨14.5%,03-16
港股互联网ETF（513770）涨停！HKC互联网指数盘中暴涨14.5%,03-16
华宝基金管理有限公司,03-16
大奇迹日,03-16
$腾讯控股(HK|00700)$好猛,03-16
打爆空头,03-16
$腾讯控股(HK|00700)$段哥威武,03-16
270再说了,03-16
知名投资者段永平表示要卖苹果买腾讯,03-16
好,03-16
$腾讯控股(HK|00700)$牛掰,03-16
$腾讯控股(HK|00700)$太疯狂了,03-16
现在买入，3年一倍太稳了,03-16
$腾讯控股(HK|00700)$怎么上去的怎么下来，只是看几天创新低了。,03-16
段总手法还是厉害啊,03-16
$腾讯控股(HK|00700)$老段如果说卖可口可乐，买茅台，五粮液白酒如何,03-16
不要急，等震荡几天再说,03-16
反弹序章！,03-16
靠游戏发家，应该跌到0,03-16
$腾讯控股(HK|00700)$腾讯的套路就是开盘即巅峰，收盘变狗熊。,03-16
这是在吸筹码呢，下午肯定绿，支撑不住的,03-16
有港股账号的赶紧买。,03-16
$腾讯控股(HK|00700)$300以下的腾讯不会再来。越往下越是机会（201,03-16
$腾讯控股(HK|00700)$别高兴，明天还会低开的。晚上美股就大跌了。,03-16
$腾讯控股(HK|00700)$再跌再加，还跌卖房，,03-16
又埋一批抄底的,03-16
这是有什么暗号和美团都是涨7.45[想一下],03-16
$腾讯控股(HK|00700)$明天继续跳水[惊讶],03-16
大家不要怕珍惜350以下的腾讯,03-16
游戏315：1年近60场官司，玩家都在为“什么”起诉游戏公司？,03-16
北京游中互娱信息科技有限公司,03-16
$腾讯控股(HK|00700)$老段是越跌越高兴,03-16
$腾讯控股(HK|00700)$请问大家1月20的除净日3月卖了还有股息拿吗？,03-16
腾讯不比这货香吗,03-16
能参与港股的散户，资金都应该不小了，怎么就这格局？,03-16
送的京东股票呢？,03-16
再忍几天发完财报，腾2亿继续,03-16
$腾讯控股(HK|00700)$今天你能红盘收市，就算你厉害,03-16
起码可以跌到20,03-16
$腾讯控股(HK|00700)$腾讯300抄底！,03-16
别人恐惧我贪婪，抄底腾讯，不到400不出,03-16
啊腾啊,03-16
马哥回购的？,03-16
喊话的没几个好货,03-16
爆买416亿！低吸腾讯美团 大行喊出“超配中国”,03-16
$腾讯控股(HK|00700)$抄了大底，理由很简单，恒生跌到15年熊市的位置了,03-16
$腾讯控股(HK|00700)$完了，散户都不团结的,03-16
$腾讯控股(HK|00700)$垃圾走势，说不定今天还能回到300,03-16
$腾讯控股(HK|00700)$年报出来会拉到400,03-16
$腾讯控股(HK|00700)$没想到能在300左右买腾讯，之前400就心动了，,03-16
三块钱时没法买。,03-16
名字里有巴菲俩字的都来了吧,03-16
$腾讯控股(HK|00700)$仓位你说了算，上个月满仓，现在已经是五层了，再跌,03-16
北向资金不流出了，难道是没有筹码了？？？,03-16
跌20个点今天回6个点？搞笑,03-16
腾讯控股。持有的华南城01668需要抄底目标位20元。,03-16
极度超卖后反弹，留意法兴恒指牛58902/购11228/熊58823、美团购29628,03-16
深圳市智信智诚投资咨询有限公司,03-16
今天要是绿了，就太狠了,03-16
$腾讯控股(HK|00700)$因为外资高人一等，必须拉高给他们跑[大笑],03-16
$腾讯控股(HK|00700)$腾讯的套路就是开盘即巅峰，收盘变狗熊。,03-16
$腾讯控股(HK|00700)$腾讯的套路就是开盘即巅峰，收盘变狗熊。,03-16
腾讯控股(00700.HK)午后跌超5%,03-16
强烈谴责恶意做空龙头腾讯控股的投资机构。这个影响太大了，毫无技术分析,03-16
$腾讯控股(HK|00700)$抖音强势来袭，护城河有些守不住，下跌趋势没有变,03-16
马腾哥，有个好办法哈。假设一个场景，这股要20港元以下，黑人就全部出完了。马腾哥,03-16
知名投资者段永平表示要卖苹果买腾讯,03-16
$腾讯控股(HK|00700)$要珍惜320的麻花，敢敢买[笑哭],03-16
你抄底，它抄家,03-16
$腾讯控股(HK|00700)$300港币不会再出现了！,03-16
近百家港股公司密集回购传递信心,03-16
嘉实基金管理有限公司,03-16
$腾讯控股(HK|00700)$空头在回补仓位，拉起来,03-16
公司越大越好吗？,03-16
职业交易员 阿尔法书院创始人,03-16
$腾讯控股(HK|00700)$马上开通港股账号支持一下,03-16
下来吧,03-16
A股买茅台，港股买腾讯,03-16
$腾讯控股(HK|00700)$赶紧跑吧，每一次上涨都是为了跑,03-16
$腾讯控股(HK|00700)$长期看空，短期情绪面可以逐步割肉减仓。,03-16
腾讯庞大的体型，绑着十亿人的流量呢，早晚是起来的，,03-16
