$九安医疗(SZ002432)$咨询一下各位兄弟姐妹，现在东方财富融资利率是多少,03-15
转发,03-15
$九安医疗(SZ002432)$广东省药品交易中心：《新型冠状病毒(2019-n,03-15
2022年3月15日热点涨停梳理！,03-15
$九安医疗(SZ002432)$看来九安医疗的行情来了，最近疫情爆发，新冠检测盒,03-15
$九安医疗(SZ002432)$有没有天津的兄弟啊，看看九安有没有上架啊。,03-15
看了新闻的，就知道明天会绿。是整个板块。,03-15
提示一下：我又来了，平开或者负1-3个点都是跑路做t机会，高开清仓等水下机会，怎,03-15
九安明天挑战66，不会涨停，天天涨，涨不停！,03-15
今天的盘面上其实是存在机会的。1、情绪博弈：昨日高开低走的新冠检测、药之类的，今,03-15
买九安就是买业绩，心安，即使亏20，30点也不用太担心，知道很快又会漲上来，不像,03-15
今天还能红2.8，说明天跌停的脑子？,03-15
小心补跌,03-15
九安股民牛掰,03-15
这个三天榜充分证明了，我大拉萨才是主力。游资都是点火的小跟班[捂脸]，假机构都吓,03-15
主力意图明显，马上要启动下一步动作了,03-15
[赚钱]散户必胜[佛系炒股],03-15
$九安医疗(SZ002432)$上证得不得跌倒95.79哦。纯属娱乐,03-15
$九安医疗(SZ002432)$进口试剂生产企业在中国境内的医疗器械经营企业国内,03-15
大盘底部在哪 ？,03-15
转发,03-15
九安医疗，注意晚上消息，要开涨了。,03-15
$九安医疗(SZ002432)$九安抗住这波股灾必定一飞冲天，逆市上涨，每个九安,03-15
九安出了公告必定涨停[大笑],03-15
还有多少坚守九安大帝的？,03-15
亚马逊最新评论数，以后我每天晚上都会更新。,03-15
国家药监局：加快推动新冠病毒治疗药物、新冠病毒抗原检测试剂个人自测产品审批上市。,03-15
什么时间交完货,03-15
请问董秘，在美国政府大单之前的二个州的订单，应该早就己经履约结束，怎么不见通报？,03-15
午后A股出现全面大跌，而大跌的主要原因一方面是午后北向资金疯狂出逃，目前流出近百,03-15
$九安医疗(SZ002432)$$东方生物(SH688298)$现在批的抗原检测,03-15
$九安医疗(SZ002432)$今日七点三十出公告，本尊说的,03-15
$九安医疗(SZ002432)$做个调查报告：国内自检和你会买吗？为啥买,03-15
$九安医疗(SZ002432)$明天大概率低开高开的话拉萨踩踏抛出,03-15
$东方生物(SH688298)$$九安医疗(SZ002432)$现在批的抗原检测,03-15
国家药监局：加快推动新冠病毒治疗药物、新冠病毒抗原检测试剂个人自测产品审批上市！,03-15
拉萨比华鑫上海砸盘王强，起码会见势拉涨，盘中会高抛低吸，这是我在九安三个月来的见,03-15
九安2千万东方生物5千万产能每天,03-15
$九安医疗(SZ002432)$九安基本涨到头了,03-15
今年的大牛股，大家都拿好了破100没问题！,03-15
$九安医疗(SZ002432)$不是我泼冷水，下周最多两个涨停，75元是强压力位,03-15
$九安医疗(SZ002432)$后悔今天下午下车了，感觉明天要涨停[哭][哭],03-15
$九安医疗(SZ002432)$亚马逊评论多少做个图标,03-15
"跟着伏狙,都是盘中提示买点，一周在四十，还有复盘，真的好准",03-15
$九安医疗(SZ002432)$带量集采，利空吧？,03-15
$九安医疗(SZ002432)$2b游资，明明可以上演游资抱团股行情，非得砸死总,03-15
股指大跌，九安仍强势红盘。外面都是腥风血雨，九安却稳如泰山，有什么理由不继续留在,03-15
$九安医疗(SZ002432)$我今天参加了柯顿面试，做九安的期间，也同时做九安,03-15
明天要做的事情,03-15
2022年3月15日晚间消息解读及公告汇总！,03-15
九安集采，美国价格是35元咋办,03-15
九安一季度利润至少60亿,03-15
三天接近200亿的成交额，你给我看这个，革命队伍中混进了老鼠？,03-15
热烈祝贺热景入围笫二批国内居家自检抗原试剂获批公司。同时获批进入新加坡销售,03-15
炒股那些事儿,03-15
你国内还没通过审批？那以后都赶不上热乎的，人家都那么便宜打价格战了，你TM还,03-15
$九安医疗(SZ002432)$全国各地政府都在集采招标。这么好的市场下九安还没,03-15
我是天津，告诉大家一个好消息九安测试盒前两天已经在天津各药店销售了！,03-15
九安测试盒已经在国内上市了，前两天已经在天津各药店销售了。,03-15
九安医疗看完晚上消息，明天吃肉！,03-15
国家药监局：加快推动新冠病毒治疗药物、新冠病毒抗原检测试剂个人自测产品审批上市！,03-15
拉萨比华鑫上海砸盘王强，起码会见势拉涨，盘中会高抛低吸，这是我在九安三个月来的见,03-15
九安2千万东方生物5千万产能每天,03-15
$九安医疗(SZ002432)$后悔今天下午下车了，感觉明天要涨停[哭][哭],03-15
给你们打打气吧！今晚没有什么利好公告，很多人看空，认为明天会补跌。1，这几日利用,03-15
爹来了,03-15
$九安医疗(SZ002432)$成功跑赢大盘,03-15
今天不说引力传媒了,03-15
转发,03-15
热景生物非常抗跌，今日上涨！吉林省开展前五天每天进行一次抗原，热景成为最大自测供,03-15
转发,03-15
$九安医疗(SZ002432)$大盘如此狂跌，小心补跌，还是出来看看再说吧！,03-15
$九安医疗(SZ002432)$拉萨一帮出现.后面后果很严重[大笑],03-15
这是不是利好，值几个板,03-15
$九安医疗(SZ002432)$今天大单入，明天又是大单出拉高低落，还好大单资金,03-15
$九安医疗(SZ002432)$牛逼，涨停了，神奇的八点半。,03-15
$九安医疗(SZ002432)$一日游的原因,03-15
$九安医疗(SZ002432)$时价参数按上市（12年，48季，142月），按后,03-15
天津黄牛买断九安试剂盒了,03-15
抗原产品被全球列入日常用品来抗疫，所有股票都得翻倍！,03-15
没公告又凉凉了,03-15
$九安医疗(SZ002432)$今天在九安医疗的走势上看到了民族的精神@团结 ,03-15
本轮完美从3700看空至3200点   每晚复盘提前分析走势,03-15
$九安医疗(SZ002432)$先挂了跌停卖单了，但愿能卖得出去，九安国内基本上,03-15
明天直接一字跌停！前段时间三羊马就是这样的榜！哈哈！,03-15
水哥妖股早盘策略：四大指数破位加速下跌，部分中概股跌去9成，市场跌声一片，然而产,03-15
$九安医疗(SZ002432)$没睡的来点个。说下自己成本价。[大笑][大笑]我,03-15
九安今天如此强势，明天必然高开高走涨停，今天没上车的，估计要拍断大腿了，点赞是对,03-15
$九安医疗(SZ002432)$扛大旗,03-15
第二批获批的，竟然没有宇宙最强的九安………,03-15
$九安医疗(SZ002432)$大盘二次探底，可能还有底，管住手，别抄，深不见底,03-15
都醒醒吧现在很多大咖都看3千以下了，别听他们忽悠了。,03-15
$九安医疗(SZ002432)$九安在第一个合同完成交付后，回款会按照合同约定执,03-15
盘强势个股梳理,03-15
现在是大盘股跌，指数跟著下跌；后期经过一波反弹后开始小盘股杀跌，但指数不跌；最后,03-15
旗手一个真正的旗手，是与追随者们相辅相成的！行不改性，坐不改名。首先旗手自身必须,03-15
$九安医疗(SZ002432)$拿好自己筹码，小散们，我还有30手[呲牙],03-15
$九安医疗(SZ002432)$隔夜挂单时间是22.00到22.30吗？,03-15
今天A股应该会报复性反弹，九安医疗涨停可能性极大，祝在里面的老铁好运吧,03-15
明天涨停,03-15
九安医疗，晚上必须要注意的消息，明天要吃肉！,03-15
才9.8每人份。按九安的价格，每人份在国外折合人民币得50左右吧？,03-15
国家药监局：加快推动新冠病毒治疗药物、抗原检测试剂个人自测产品审批上市,03-15
$九安医疗(SZ002432)$国家卫健委：一般人群不要随意做抗原检测！千万城市,03-15
天津市医药采购中心就发出通知，称要“开展新型冠状病毒抗原检测试剂产品信息集中维护,03-15
$九安医疗(SZ002432)$每天起床第一件事就是看看美丽国的订单到底有了没有,03-15
$九安医疗(SZ002432)$今天九安和兰州应该是全赌对了[呲牙][呲牙],03-15
股民必看,03-15
这几天打算死守了，一季度预报很多公司都公告了，九安也快了，中标结果，回款，国内认,03-15
$九安医疗(SZ002432)$九安领导人的是人才啊75元被别人造谣到45元，没,03-15
九安医疗放量大涨，接下来该怎么办？？？,03-15
继续看空！A股的这些利空因子还在,03-15
知名财经自媒体,03-15
拉萨一到，生死难料,03-15
3月15日午评,03-15
$九安医疗(SZ002432)$跌停,03-15
抄底机会马上就到！,03-15
$九安医疗(SZ002432)$名单五家里没有九安医疗，周五跟风涨停就是高潮啦，,03-15
$九安医疗(SZ002432)$看图说话，楔形调整即将结束，关键看明天能不能突破,03-15
前段时间！三羊马的榜里就是今天九安的榜！家人们都在！三羊马没几天从100来到50,03-15
30w打板的106天(中午),03-15
$九安医疗(SZ002432)$今日肯定跌停了，不用想了,03-15
资源:时间，金钱，社会运行效率。不可控。它不是我的！而是它的！,03-15
天津柯顿15号突然大力招人，人员不限，工资日结，懂的兄弟们自然懂，无需多说。,03-15
$九安医疗(SZ002432)$去年79入的，顶不住了兄弟，先回撤一波,03-15
$九安医疗(SZ002432)$天天发异常有本事你就核跌停，看看谁怕谁主力加机构,03-15
$九安医疗(SZ002432)$我总结了下，如果想要股票不跌需要满足三点，具体是,03-15
正式回九安医疗过新年！,03-15
转发,03-15
小朋友出现了，九安也就完蛋了。小朋友每次出现，都如此,03-15
分析九安试剂盒申请与定价关系,03-15
$九安医疗(SZ002432)$呆了几个星期了散户越来越少了,03-15
$九安医疗(SZ002432)$九安没申请国内吗，要是国内也获批的话绝对冲过88,03-15
$九安医疗(SZ002432)$国家卫健委：一般人群不要随意做抗原检测今天（3月,03-15
九安的要重新估值！抗原成为日用品后！,03-15
$九安医疗(SZ002432)$现在大盘不好，散户团结起来，明天一样能在风暴中生,03-15
不要点进来[再见][再见],03-15
又是异动加三日榜和昨天的复星一模一样。。。。,03-15
告诉大家一个很不好的消息，我在63.3的价位，按照我的承诺进来了。其实这个点位进,03-15
集采10元，一天两千万产能一天就一亿净利润,03-15
暴跌下的A股究竟是机会还是风险？,03-15
此股只值5元,03-15
九安医疗难以再涨！,03-15
我已挂跌停，明天放我出去，我想问下大家我挂跌停了明天如果涨停是不是按涨停价卖的？,03-15
不错,03-15
$九安医疗(SZ002432)$九安我的吉祥股，躲过了外面的狂风暴雨，一直看好你,03-15
早盘，主力又故伎重演，50万以上砸出8千万，赤果果套死你的架势。这种威胁早就领教,03-15
$九安医疗(SZ002432)$怎么讲[想一下],03-15
股神巴菲特买中石油大赚的故事，在投资界几乎家喻户晓，同样，中国股民买中石油被套的故事，也常常被人拿出来调侃。,03-15
啊哈？CDE审核送上去了，审核条件九安应该都没问题吧，怎么还没出结果哦[为什么],03-15
我觉得突破88.88没问题，看看能不能预言成功了，刚和一个波士顿和一个旧金山的留,03-15
$九安医疗(SZ002432)$晚上来了一份久违的妖股通行证，助九安再度走妖！,03-15
转发,03-15
抗原检测核心材料——重组蛋白，九安医疗是国内为数不多的龙头企业，北化股份是NC膜,03-15
也许你本身就有点技术，看得却是一些下品的文章、所以看的多不一定好，学的多不一定对,03-15
$九安医疗(SZ002432)$明天能买进的少,03-15
拉萨交易已经每天不足八千万，游资也被洗出，已经随时连板无量涨停了。三天榜每个营业,03-15
$九安医疗(SZ002432)$上月付款日期就是这几天，会不会这几天会有回款到账,03-15
天空才是尽头[大笑][大笑][大笑]看到200,03-15
停牌，然后坐等公告。[大笑][大笑][大笑],03-15
拉萨狠狠买又狠狠买，朱雀狠狠砸，深源路做T。这个榜不好不坏,03-15
三药三方都忘了，步长制药的宣肺败毒,03-15
$九安医疗(SZ002432)$上周四、五连续调仓买入检测股，连拿了一个星期的金,03-15
股灾行情下躺赢一板（0315复盘）,03-15
八个点没卖，下午5个点卖了500股，2.8个点接回来,03-15
你好，美国政府十亿采购愿是不是取消了？,03-15
转发,03-15
最强中国医药vs最强九安医疗,03-15
$九安医疗(SZ002432)$九安医疗：大盘暴跌方显牛股本色，今天再次加仓九安,03-15
美国人能用你都不用，你很能,03-15
这K图怎么看也不象三天内长了两成呀？把当天长腿都算进去了？,03-15
抗原不能代替核酸使用，但是作为比核酸更大量使用的物品阿,03-15
散户救自己,03-15
$九安医疗(SZ002432)$20:27【山东省医保局印发《新冠病毒抗原检测试,03-15
$九安医疗(SZ002432)$终于赚钱了，早上拿着没动，看好九安的后期,03-15
连续跌停开始了，一地鸡毛,03-15
转发,03-15
)$九安医疗逆势上涨，接下来该怎么办？？？？？？大家好，我是小花花，今天的大环境,03-15
截止目前，公司合同中约定的发货义务已经履行完毕，待买方检验并收货后安排付款。目前,03-15
$九安医疗(SZ002432)$欢迎拉萨军团。靠你了,03-15
大幸不幸怎么出了榜啊，哎,03-15
$九安医疗(SZ002432)$新人，请多多关照，明天能吃上肉吗？,03-15
九安医疗今异常波动发公告讲六大风险自我见,03-15
到底是谁在做空A股？,03-15
转发,03-15
明天各位怎么看,03-15
$九安医疗(SZ002432)$这里面的庄总能提前接到消息[旺柴]真的牛,03-15
$九安医疗(SZ002432)$国家卫健委发声：抗原检测不能替代核酸检测，一切以,03-15
利好么,03-15
$九安医疗(SZ002432)$大量招工，应该有大订单了。兄弟姐妹们拿住哦。等好,03-15
又一个十倍大牛股,03-15
明天不补跌老子跟你姓,03-15
盘面解析：九安医疗+雅化集团+雄帝科技+智飞生物,03-15
不管风吹浪打，胜似闲庭信步！,03-15
明天美利云要完全学今天的浙江建投才行,03-15
$九安医疗(SZ002432)$自己人[笑哭],03-15
走了，车上的兄弟们继续发大财,03-15
董秘你好截止到3月13日贵司股东人数有多少,03-15
九安医疗，东方日升，雄帝科技，雅化集团，后续走势如何？,03-15
$九安医疗(SZ002432)$等来等去，等了个异常公告[滴汗],03-15
$九安医疗(SZ002432)$002528英飞拓低价位电子身份证+防疫概念股,03-15
$九安医疗(SZ002432)$网名妖门小妹职业空狗五毛党已举报,03-15
散户真牛逼，又一次霸榜！,03-15
$九安医疗(SZ002432)$卖了中国医药买了九安不知道对不对。,03-15
$九安医疗(SZ002432)$大a放量下跌，企稳还要时间，外面不好玩，在九安好,03-15
抗原比核酸稍微准确性上略微差一些这不是常识吗，优势在于更方便快捷，和核酸检测本来,03-15
转发[赞][666],03-15
公告就是利好，2手能不能赚个2w？,03-15
明天不高开？？？[旺柴],03-15
破44可以入手，周五多少都杀进去。,03-15
为什么我认为2019年2440点是新一轮8浪循环的起点。,03-15
大逆市的票子都不知道还要什么好胆心考虑的，想都多余，闭着眼就是干！,03-15
$九安医疗(SZ002432)$股市难挣钱,03-15
散户已成主力[旺柴]都是牛散大户,03-15
九安的股价最少要120-300，抗原系的股价都要涨1倍-5倍,03-15
$九安医疗(SZ002432)$$恒生互联网ETF(SH513330)$$中概互,03-15
九安最后一贴，：千亿九安，目标不变，日本政府审批今天通过了，如果13号第二个五亿,03-15
有没有知道美国第二次最终采购最终截止日期是什么时候，3月15日？,03-15
$九安医疗(SZ002432)$明天涨停板，今天洗的差不多了！,03-15
$九安医疗(SZ002432)$今天的大盘吓得我尿裤子,03-15
https://wap.eastmoney.com/news/info/deta,03-15
$九安医疗(SZ002432)$兄弟们莫慌，我刚和各大游资沟通，明天开始直线拉升,03-15
19.十万元实盘记录，第第十九天。（泻立停）,03-15
转发,03-15
尾盘大单抢筹，等公告~,03-15
$九安医疗(SZ002432)$花花提示：早盘大低开，昨天和我一起卖出的，今天早,03-15
价值千金的打板龙头战法，读懂悟透，小资金也能快速做大。,03-15
皇太极分析：百元九安就要诞生了消息面：一，今天主力洗盘，把很多不坚定者赶跑了，其,03-15
败胜亏盈的结果由认知决定,03-15
$东方生物(SH688298)$$九安医疗(SZ002432)$看图，对比一下东,03-15
之前我一直唱多，现在我唱空了，理由有三。1订单取消2抗原不认可3汇款风险目标15,03-15
$九安医疗(SZ002432)$九安，永远的神！,03-15
$九安医疗(SZ002432)$支付宝上可以预购的抗原测试盒。,03-15
$九安医疗(SZ002432)$大盘就是这东西,03-15
源深路脚踩涨停1.43亿中国医药 拉萨五军吃肉浙江建投遇游资回头,03-15
拉萨军团全部入驻，并做T，早盘买进下午卖出。怪不得拉不上去！明天该响应大盘往下打,03-15
明早买之江生物。原因：1、新冠检测和治疗热点，风口，与兰卫医学相比，有补涨机会。,03-15
$九安医疗(SZ002432)$明天敢跌，直接补仓梭哈，柯顿招一万人，估计是美的,03-15
明天九安绿了。信不信看明天。,03-15
$九安医疗(SZ002432)$九安医疗：大城市全面处守，深圳市全员每日检测。几,03-15
异常波动明天跌停板赶紧逃命卖卖卖卖卖卖卖卖卖卖卖卖卖卖卖卖,03-15
$九安医疗(SZ002432)$有拉萨的票现在才是最安全的，机构票，私募票千万别,03-15
全是拉萨家人们买！哎！多少个家庭又被套了！不过活该！明知道拉高出货，还来接盘！套,03-15
拉萨疯了吧，今天居然买了10亿九安，还好我尾盘竞价砸跌停跑了，太吓人了。,03-15
$九安医疗(SZ002432)$明天停牌，未发异动公告！！！！！！！！！！！！！,03-15
今天这个榜明天应该是平开，就看砸还是拉了[囧],03-15
坐等今晚公告，家人们[偷笑][偷笑],03-15
666,03-15
挺会玩，主力喜欢对子65.65,03-15
$九安医疗(SZ002432)$明天完蛋了,03-15
$九安医疗(SZ002432)$三日榜，拉萨基本进出差不多，榜一走了，昨天十几亿,03-15
$九安医疗(SZ002432)$九安是当前市场中为数不多还能让大家赚钱的股，好好,03-15
蝇头小利，不值得去冒险,03-15
走势说明了一切，今天大盘极度恐慌，九安医疗却安然无恙，说明了啥？,03-15
3.15《每日股票池》,03-15
还是那句话，明天敢水下开5个点，我就全干进去,03-15
$九安医疗(SZ002432)$看看今天的龙虎榜后背发凉啊。,03-15
跳水舒服吗跳了8个点散户看到别人断盘从来不去想为什么而是上来就杠哈哈哈哈[摊手],03-15
$九安医疗(SZ002432)$人家都可以预约了,03-15
都是自己人，明天继续加仓不做T,03-15
明天跌停了,03-15
今天，昨天主力牛逼，让做T的高手大多都反T，早上55.18抢到筹，收盘还倒贴2点,03-15
股道皆人道，投资之道，是爱之大道，在3000点保卫战时，用我们的真金和热爱，助九,03-15
$九安医疗(SZ002432)$坚持就是胜利.....终于快回本了[捂脸],03-15
$九安医疗(SZ002432)$拿人家话：常识吗，优势在于更方便快捷，和核酸检测,03-15
来了兄弟们,03-15
$九安医疗(SZ002432)$提前发涨停公告，免得收关注函，高就是高,03-15
$九安医疗(SZ002432)$中米今天在会谈，顶涨停板买明天大涨，大盘也反弹起,03-15
不学无术的韭菜老夫再次预测明天跌停口说无凭立帖为证[围观][围观][围观],03-15
国家药监局：加快推动新冠病毒治疗药物、新冠病毒抗原检测试剂个人自测产品审批上市国,03-15
这妖王都不敢妖了吗？被邪恶的砸盘队伍压制了？听说指数还要大跌，沪破3000，深破,03-15
明天起飞,03-15
转发,03-15
目前六安，这周说啥也要冲上去七安。下周冲九安 完美！,03-15
$九安医疗(SZ002432)$现在的环境拉萨比柚子有格局,03-15
转发,03-15
$九安医疗(SZ002432)$明日关注标的[加油],03-15
也算符合预期了。3月15日，国家药监局召开党组（扩大）会议，会议要求，一要深入开,03-15
$九安医疗(SZ002432)$好东西好政策,03-15
$九安医疗(SZ002432)$九安明天稳了,03-15
$九安医疗(SZ002432)$国家药监局：加快推动新冠病毒治疗药物、新冠病毒抗,03-15
股民必看,03-15
吃土,03-15
主力筹码被拿走太多,03-15
$九安医疗(SZ002432)$你们看重点，内外部经营环境未发生重大变化，美国市,03-15
量化潜水捞金策略-万孚生物,03-15
明天好开低走，大盘破3000！,03-15
$九安医疗(SZ002432)$明天停牌，未发异动公告！！！！！！！！！！！！！,03-15
都在发1.2月的销量了，董秘不发个嘛，不发怎么挺起脊梁,03-15
$九安医疗(SZ002432)$天时地利人和，九安医疗今日为缩量价升收红上穿布林,03-15
[图片],03-15
$九安医疗(SZ002432)$九安yxds,03-15
https://wap.eastmoney.com/news/info/deta,03-15
好慌，明天莫不5522[哭][哭][哭],03-15
《为何九安能有九命？》市场早已腥风血雨，A股大跌，美股大跌，港股暴跌，国内疫情再,03-15
晕死了逛了一天啥进步没有,03-15
转发,03-15
长线看只有九安医疗这种价值投资的才不亏，其他大部分都是期货样的炒作，最后一地鸡毛,03-15
$九安医疗(SZ002432)$拉萨明天不会。。。[拜神],03-15
订单已经谈好了，只等随时更新了,03-15
$九安医疗(SZ002432)$朱雀走了两亿多，还是红盘，拉萨真强，明天砸盘的没,03-15
转发,03-15
看涨吞没满仓买，看跌吞没清仓卖”，迄今为止在股市里成功率最高的方法之一,03-15
避风港湾，新冠药(翰宇药业、美诺华，)新冠试剂盒{明德生物、九安医疗，易瑞生物),03-15
$九安医疗(SZ002432)$之前是机构杀跌，现在是机构做多。,03-15
$九安医疗(SZ002432)$明天高开高走涨停,03-15
$九安医疗(SZ002432)$团结就是力量,03-15
$九安医疗(SZ002432)$一字板要来了[大笑],03-15
推荐一下,03-15
感觉万孚这个全自动核酸仪器有点叼呢，还有抗原检测锦上添花,03-15
加油干！！突破高点！！！,03-15
目标价198，英科医疗的走势,03-15
这样的公司，涨幅巨大。每股收益也就那么点。看看人家动不动三十多块每股收益。,03-15
如市场担心的一样，暴雷。,03-15
$九安医疗(SZ002432)$看看外面的大盘，瑟瑟发抖，还是九安家里温暖，至少,03-15
$九安医疗(SZ002432)$没有票的从今天开始休息到月底好了！不然亏的裤衩都,03-15
明天跌停板开,03-15
$九安医疗(SZ002432)$看[哭][哭],03-15
$九安医疗(SZ002432)$今天庄设计的6565被大盘破坏了，不怪庄家。,03-15
$九安医疗(SZ002432)$散户不要接盘抬轿医药股，大资金在做局，逼散户到医,03-15
股民必看,03-15
$九安医疗(SZ002432)$大家好，我从1个月后穿越而来，我把3月31日的股,03-15
$九安医疗(SZ002432)$准备退市了,03-15
$九安医疗(SZ002432)$$ST东洋(SZ002086)$$ST雪莱(SZ,03-15
朱雀大街怎么还有货，那天不是跑了吗？这个龟偷偷摸摸不知道进了多少[捂脸],03-15
$浙江建投(SZ002761)$$九安医疗(SZ002432)$今减仓，中国医药,03-15
不清仓不做T，不会操作就赌运气！哥就100手，随便你发挥，我不装了我摊牌了～,03-15
昨天不拉升是为了不上榜，国内认证，九安早就做好准备了，临床试验要求越高越好。之前,03-15
$九安医疗(SZ002432)$预测今天：大概率可能收盘后会发回款公告，理由如下,03-15
$九安医疗(SZ002432)$有没有人算一下，1万人，按照3班倒，月产量是多少,03-15
天津柯顿要员工，没大订单能那么紧急扩大招人吗？,03-15
龙虎榜：九安医疗跌停 3机构逆市净买入1.2亿元,03-15
九安医疗(002432)龙虎榜数据(03-08),03-15
"牛B，三日榜买入前5,净买入是负一千万[大笑]",03-15
把东方、九安医疗、万孚生物卖了，买热景生物，三十多个国家通过认证。国内首批通过！,03-15
$九安医疗(SZ002432)$第二批订单那？老子坚持了一个多月了,03-15
东方财富证券拉萨团结路第一营业部今日净买入2894.13万,03-15
这才是真正的股神，太准了,03-15
别招人了，开个股东大会，股东带家属免费进厂干！,03-15
有拉高出货的意思,03-15
抗原检测相关产业链,03-15
完了完了完了，芭比q了[捂脸][捂脸][捂脸][捂脸][捂脸],03-15
我被洗了！,03-15
$九安医疗(SZ002432)$今天交易量大，其实都是在做T。散户怕跌停，卖了，,03-15
$九安医疗(SZ002432)$需求即将大爆发，新的业绩暴增逻辑已成立。一是速度,03-15
为了防止你涨停，我硬等到集合竞价才出来，小赚2个点，明天低开继续进。我赌明天大盘,03-15
$北大医药(SZ000788)$$九安医疗(SZ002432)$st超讯刚公告，,03-15
国家卫健委：抗原检测不能替代核酸检测 核酸检测仍是确诊“金标准”,03-15
$九安医疗(SZ002432)$出榜了！！！,03-15
$九安医疗(SZ002432)$九安是压根没递交申请。为什么不递交呢？你们觉得老,03-15
$九安医疗(SZ002432)$开一贴:明天跟帖，行情这么烂大家齐心[上涨],03-15
$九安医疗(SZ002432)$九安雄起！[拳头][拳头][拳头],03-15
财经评论员,03-15
天空没有离开，她喜欢一直那样俯瞰整个大地。时间、还在流淌，带着所有的流水，永久徜徉。涨停，一直在路上，像一个冉冉升起的氢气球！,03-15
九安大帝威武！！！,03-15
亲们，能入吗,03-15
国家卫健委发文了，自检测不能代替核酸报告。,03-15
$九安医疗(SZ002432)$股吧真是热闹啊！周五涨停后股评的一堆分析的头头是,03-15
今天是方胖子拉高岀货跑路了！,03-15
$九安医疗(SZ002432)$散户唱多了，不洗盘是不会拉升的,03-15
$九安医疗(SZ002432)$我研究股票快二十年了，预测个股的走势还是颇有心得,03-15
$九安医疗(SZ002432)$那个拉板哥，不是当自己是神吗？昨天不是大盘崩了导,03-15
$九安医疗(SZ002432)$从今天的龙虎榜就可惜看出前天拉板的榜一大哥昨天没,03-15
转发,03-15
关灯吃面吧[哭],03-15
$九安医疗(SZ002432)$今天又有人唱空九安，巴不得九安跌停好进场，昨天就,03-15
谁告诉你们今晚有公告，大单没中标。,03-15
大家去看看中远海控，日赚2.45亿,03-15
九安明天必定跌停按在地上MC,03-15
$九安医疗(SZ002432)$今天朋友家的美容院被查封了医疗器械，感觉不妙,03-15
涨停板出了，尾盘又接回来了，九安明天必大涨,03-15
转发,03-15
指数中期底部，会反弹多久？,03-15
今晚没有利好出来，明天全埋地板,03-15
$九安医疗(SZ002432)$能红就不错了,03-15
有几个听我昨天说的，九今天不但不会跌多少还有可能大涨，今天确实大涨了5.9，但是,03-15
明天还能红吗,03-15
东方财富证券拉萨团结路第二营业部今日净买入1.46亿,03-15
龙虎榜这么大的成交量？？？,03-15
明天跌停再接回来,03-15
$九安医疗(SZ002432)$不知道你听劝了没，我收盘空仓中，上午卖完了就一直,03-15
$九安医疗(SZ002432)$九安比外面安全,03-15
一切大跌因为超高价发行,03-15
15分钟收盘价站上20线，你就持仓。15分钟收盘价跌破20线，你就走。不会套人的,03-15
