九安的iHealth作为国内最早的互联网医疗品牌，跟小米公司的理念不谋而合。希望,03-16
"主力已经解套,杀戮(拉萨路)正式开始",03-16
我一直都是不黑不吹，再次提醒星期一不要冲动高位接盘,03-16
检测板块你不知道的秘密即将腾飞。,03-16
$九安医疗(SZ002432)$上个十字星第二天跌停，看吧……,03-16
今天埋了一批，但明天还是有概率涨的。毕竟疫情反复。,03-16
尾盘抢筹堵公告，第二批订单招标截止，这段时间随时公告就是连续一字板,03-16
回复招人：招人就好，这价格我还以为停产了呢，停产价，停产挣的收购几个公司都不止这,03-16
动荡的国际形势，反复的疫情。兄弟们何去何从。,03-16
$九安医疗(SZ002432)$又到了晚上涨停时间！国内出口欧洲很便宜才1-1.,03-16
九安招人现场,03-16
$九安医疗(SZ002432)$要用姜太公钓鱼的心态投资九安，钓的是一种闲庭信步,03-16
$九安医疗(SZ002432)$国内即将上市的测试盒，均价不会超过30……利润是,03-16
19.十万元实盘记录，第第十九天。（泻立停）,03-16
我就想问，订单消息什么时候出？？,03-16
$九安医疗(SZ002432)$不看涨也不看跌，都在等风来看2-3点的走势，现在,03-16
这一波反弹 没有疫情股啥事了,03-16
$九安医疗(SZ002432)$躺平的九安，汇率由6.32－6.38，超额收益亿,03-16
九安又开始招人了随时都有可能发美国订单公告,03-16
$九安医疗(SZ002432)$该股没有龙头风彩了。,03-16
$九安医疗(SZ002432)$明天中午等公告,03-16
真的看不懂今天这行情？,03-16
九安董秘不单纯了，走了大部分！买入理由已经消失了一个。发风险公告倒是积极的很。等,03-16
究竟每天哪些咸家产在恶意打压？,03-16
$九安医疗(SZ002432)$早上负6.5个点卖。正1.2点买进。这是什么操作,03-16
我想问下富时A400指数外资什么时候进来？18号吗？,03-16
第二批5亿订单已中标[大笑]看图,03-16
$九安医疗(SZ002432)$今天绝对是利用国内的媒体利空消息洗盘。相信马上会,03-16
主力已在出货噢！,03-16
2022年3月15日晚间消息解读及公告汇总！,03-16
$九安医疗(SZ002432)$老天保佑千万别红，现在刚好,03-16
明天大家怎么看01,03-16
$九安医疗(SZ002432)$这里的散户，有一个算一个，竞价和走势都说明主力再,03-16
$九安医疗(SZ002432)$你们忽视了一个问题，九安国内自测可以下载APP上,03-16
转发,03-16
$九安医疗(SZ002432)$主力每天T.不知道成本多低了,03-16
$九安医疗(SZ002432)$有点古怪了，昨天如果只是掩护别人走呢？今天把昨天,03-16
收盘点评：三大指数午后飙涨创指涨超5%，大金融板块强势领涨,03-16
大成基金管理有限公司,03-16
$九安医疗(SZ002432)$九安玩的就是玄学,03-16
今天涨停,03-16
$九安医疗(SZ002432)$虽然很多看多的不愿意看到反面分析，目前九安正处于,03-16
$九安医疗(SZ002432)$希望这周可以反弹[加油]，加油啊，小安子,03-16
低位插针时间短，高位横盘时间长明日急需张婷[大笑][憨笑][大笑]好内急好需要,03-16
$九安医疗(SZ002432)$时价参数按上市（12年，48季，142月），按后,03-16
$九安医疗(SZ002432)$你的九安和我的不一样？我的最低定56.9难到有两,03-16
$九安医疗(SZ002432)$明天敢跌，直接补仓梭哈，柯顿招一万人，估计是美的,03-16
各位大佬，你们股市赔多少钱了，说出来让我平衡一下！我年后亏了3.5万了。入市半年,03-16
万孚搅S棍一剂才卖9.8元，这检测盒成本这么低吗？美国政府采购6美元一剂，亚马逊,03-16
明天美利云要完全学今天的浙江建投才行,03-16
哈哈！跌停！跌停！跌停！套死韭菜！活该！草！哈哈！,03-16
热景生物国内自测获批，京东上都卖起来了！赶紧把九安、东方等检测卖了，买热景！今后,03-16
兄弟们，明天都来中国医药吧，这个也是5倍大牛股,03-16
行情好起来了，心情也熬了，这里短线炒股的14条小技巧！分享给大家,03-16
$九安医疗(SZ002432)$为啥这股跟大盘反着来？没有道理啊，大盘跌他拉升不,03-16
又一个十倍大牛股,03-16
旗手一个真正的旗手，是与追随者们相辅相成的！行不改性，坐不改名。首先旗手自身必须,03-16
超级重磅发现大妖股！国邦医药1月7日新加的幽门螺杆菌，，即将有的氢能源+燃料电池,03-16
$九安医疗(SZ002432)$昨天61.3买，今天上午61.35卖，亏了手续费,03-16
$九安医疗(SZ002432)$今天手贱和富-4卖了加仓金种子。。。结果[哭],03-16
今晚出利好消息，后面暴力涨停10个板,03-16
$九安医疗(SZ002432)$看图说话，楔形调整即将结束，关键看明天能不能突破,03-16
20.十万元实盘记录，第二十天。（寒冬）,03-16
$九安医疗(SZ002432)$不只是试剂盒，这次也是打开美国市场的一次机会。做,03-16
往下待不住，往上能横住明显诱空，傻的卖[大笑][憨笑],03-16
$九安医疗(SZ002432)$$南威软件(SH603636)$提示2天了，明天,03-16
这货是个反骨啊[笑哭],03-16
$九安医疗(SZ002432)$就是干,03-16
不要慌，明天大阳，低开可全仓[哈欠],03-16
$九安医疗(SZ002432)$唯一绿的，绿油油,03-16
炒了几年的检测概念，鱼尾行情，这么大利好，整个检测板块都偏弱，建议大家早点跑路吧,03-16
$九安医疗(SZ002432)$每天都绿开，真是绝了！,03-16
明天张婷，否则有人被爆仓归玲[大笑][憨笑],03-16
$九安医疗(SZ002432)$已废，不用看了，虽然本人持仓,03-16
明天17号，8点过来看，没有公告开盘就跑,03-16
牛逼啊,03-16
$九安医疗(SZ002432)$落袋为安,03-16
炒九安得有远见，有大格局，否则就是被割的韭菜！,03-16
$九安医疗(SZ002432)$大垃圾,03-16
$九安医疗(SZ002432)$就，就，就挺吓人的。,03-16
$九安医疗(SZ002432)$我为什么没有买你[捂脸][捂脸],03-16
一直都在，只有顺势而为，跟随主力T才能与主力同行，今天已加仓！,03-16
晚上有重大利好,03-16
大幸不幸怎么出了榜啊，哎,03-16
利好消息：引力传媒是虚拟数字人龙头，引力传媒是数字经济龙头，引力传媒是元宇宙龙头,03-16
$九安医疗(SZ002432)$2点半准时涨停！相信凤姐，凤姐卖了以岭全仓买入！,03-16
$中概互联网ETF(SH513050)$$恒生互联网ETF(SH513330)$,03-16
$九安医疗(SZ002432)$已换股海联金汇，发帖半天审核不出来，大盘猛攻呀，,03-16
$九安医疗(SZ002432)$大家可以复盘今天的k线走势，和昨天简直一模一样，,03-16
$九安医疗(SZ002432)$如果你明天还低开，或者低开低走，将更加看不起你。,03-16
有没有道理呢？,03-16
$九安医疗(SZ002432)$板块都起来了。这主力控盘可以。,03-16
$九安医疗(SZ002432)$收盘进了4200w什么鬼,03-16
大盘红了，你绿！大盘绿了，你红！然后大盘tm又翻红了，你翻绿！感情就是不鸟大盘，,03-16
你好美国农业部的竞标公司是否参加竞标了？,03-16
$九安医疗(SZ002432)$拿着这两天九安有溢价，港股企稳，涨不动了，大A尾,03-16
$九安医疗(SZ002432)$62.04进去了，没想到大盘猛拉，你确这么渣！,03-16
《惊艳，划重点》以下是美国福布斯最新报导译文及其译文：去年11月才获得美国食品和,03-16
午后A股出现全面大跌，而大跌的主要原因一方面是午后北向资金疯狂出逃，目前流出近百,03-16
好榜，本周冲88.88举爪爪，前海今天跑光了，,03-16
$九安医疗(SZ002432)$进券商，买科技，大反攻开始了,03-16
$九安医疗(SZ002432)$最畅销的检测盒，你觉得一季度会差到哪去。,03-16
目前行情手把手教你如何避坑,03-16
$九安医疗(SZ002432)$和它比，你是个垃圾都不如,03-16
$九安医疗(SZ002432)$究竟是什么人在抛！！！,03-16
九安今天和猴子一样，上窜下跳，到底想干什么？你们说说！,03-16
明日大盘获利盘过来直接上板，秒张婷,03-16
其实我不看好国内市场的另一个原因就是，国内利润太低了，虽然量大，廉价集采搞下来几,03-16
$九安医疗(SZ002432)$放心，今天绝对能红。,03-16
黎明前的黑暗,03-16
$九安医疗(SZ002432)$2:30封涨停,03-16
九安医疗：没有公布利好的强势，才有后劲！,03-16
$九安医疗(SZ002432)$特立独行的好大哥九安,03-16
$九安医疗(SZ002432)$今天跌了应该很高兴，不用被问斩了,03-16
哈哈，砸红了吧！机构真坏,03-16
龙头股,03-16
$九安医疗(SZ002432)$天啊，大盘涨几个点你居然还是这样要死不活的,03-16
九安诱多出不卖就安息了。卖掉换十倍股元宇宙通讯新星天威视讯,03-16
今天跌停   尾盘验证,03-16
$九安医疗(SZ002432)$主力60日流出110亿，之所以股价还这么高是因为,03-16
$九安医疗(SZ002432)$明天高开拉升，尾盘竞价突袭抢筹9111万,03-16
普涨行情还这么拉垮，该强不强是为弱。已经有中国医药扛大旗了，不需要九安了,03-16
$九安医疗(SZ002432)$该票已经严重透支未来预期了，现在是清仓的时候了，,03-16
九安大帝，全网人气第一半年了$九安医疗(002432)$国内通过10家，美国通过,03-16
信用危机？外资6天跑了507.29亿，今天跑了144.08亿,03-16
九安经过上亿人检验过的产品都没通过，专业版却可以随意改自测版？,03-16
猪队友别卖了[捂脸][捂脸]资金流入了……下午有公告[滴汗],03-16
$九安医疗(SZ002432)$股吧里天天拿回款，订单说事，九安招人说事，发的越,03-16
$九安医疗(SZ002432)$[微笑],03-16
转自己以前的贴子，九安不过150不卖，如果不到150卖了钱给各位，若是过了150,03-16
红，就这么难吗？大盘都拉成啥样了,03-16
九安自然通过，板上钉钉,03-16
$九安医疗(SZ002432)$排名前九，前8涨停，就你是绿色的[哭][哭],03-16
$九安医疗(SZ002432)$当内地开放自测盒没有九安时，九安一季度已经卖了一,03-16
$九安医疗(SZ002432)$不用议论集采了，天津那边已经澄清了：《科创板日报,03-16
$九安医疗(SZ002432)$出的三分之二仓位买了远方信息，赚了17个点，明天,03-16
好[微笑][大笑][鼓掌][微笑][大笑][鼓掌],03-16
$九安医疗(SZ002432)$56的时候不买，62.3的时候买。[捂脸]果然是,03-16
还有多少坚守九安大帝的？,03-16
不把你们洗到印度恒河去搓澡，都不叫主力[吃瓜],03-16
九安医疗筹码峰以现端倪！,03-16
不等到一季度我是不会离开的,03-16
新冠防疫新政策催化“抗原检测”千亿产业链？（附名单）,03-16
九安今天60进！明天千万不能跌停！！！！,03-16
$九安医疗(SZ002432)$今晚有公告没今晚有公告没怕了怕了,03-16
不等到一季度我是不会离开的,03-16
如市场担心的一样，暴雷。,03-16
大盘大涨，他竟然下跌，再跌我要报警了,03-16
无聊，大家都来猜测下明天走势，权当瞎BB着玩。我猜测:9点20前，集合竞价在–7,03-16
大盘爆力拉升，九安为什么下跌,03-16
$九安医疗(SZ002432)$注意风险[捂脸]大盘起来了，抢走了很多资金，九安,03-16
$九安医疗(SZ002432)$今天要是把九安割了，那你真的是变成冤大头了，稍微,03-16
九安医疗为什麽跌？还不清楚吗？都是一帮散户天天做T，主力早就跑光了[想一下],03-16
$九安医疗(SZ002432)$呵呵，大盘一走好，基本就没测试股什么事了。等着再,03-16
心慌你就卖吧，别整出毛病来,03-16
"辉瑞Paxlovid仿制药来了,下周获准仿制",03-16
检测版块还是得九安来带啊，威武霸气,03-16
九安集采，美国价格是35元咋办,03-16
笑死个人。。大盘跌他在涨，大盘涨他开始跌,03-16
九安已经在开始招人生产了,03-16
$九安医疗(SZ002432)$今天出了你了。我谢谢你让我赚了二十五个点，让我少,03-16
$九安医疗(SZ002432)$发生什么事了？尾盘大单偷袭买入1万手？,03-16
$九安医疗(SZ002432)$个人分析，九安，明会高开，收盘在五个点以上。如果,03-16
$九安医疗(SZ002432)$73怎么回本，求大神指教[大哭],03-16
为什么说九安是总龙头，就是大盘在最拉跨的时候，它是作为拯救者出现的。,03-16
$九安医疗(SZ002432)$明天继续今天走势开盘下砸6个点以上，全天低位震荡,03-16
$九安医疗(SZ002432)$牛鬼蛇神股,03-16
今天普涨，明天市场要分化，很可能会出现新的主线，明天调仓的注意开仓哪个板块,03-16
九安3.5亿份检测盒应收款多少人民币？？？,03-16
$九安医疗(SZ002432)$逆市操作啊，你是猪吗,03-16
尾盘没卖的明天会后悔，明儿按规律又是低开5个点，再狠狠打到负八个点，让你崩溃,03-16
$九安医疗(SZ002432)$临午盘你给了大盘一点希望，可惜下午大盘抛弃了你,03-16
今天谢谢大盘吧,03-16
快上车，↗涨停↗,03-16
大A一年的涨幅，半个月就跌没了，奇葩[旺柴],03-16
$九安医疗(SZ002432)$慢慢的把成本t少一点，持股差不多三个月了，以前成,03-16
二月份净利180亿，一月份净利100亿，去年十二月份净利十亿。三月份超级碗后净利,03-16
现在九安的不是妖股，是走趋势的牛股。前几天的涨和周五的涨停已经偏离5日线比较久了,03-16
$九安医疗(SZ002432)$从88元，77元，73元，到本周的最高价65元，,03-16
$九安医疗(SZ002432)$九安一开始就反复申明自己的重心在美国市场，即使要,03-16
九安在等消息,03-16
哈哈！套死韭菜！,03-16
不要急，今天一定能收红，九安家庭测试应该很快就要在国内市场销售，庄家在洗筹，稍微,03-16
今天跌一点也好，不然又被监管了，静等第二批订单公告，必然连续一字板,03-16
告诉大家一个很不好的消息，我在63.3的价位，按照我的承诺进来了。其实这个点位进,03-16
九安尾盘的成交情况分析,03-16
$九安医疗(SZ002432)$有拉萨军团，必死！！！！,03-16
$九安医疗(SZ002432)$平时跌1厘米也没什么，主要下午全起来了，两市47,03-16
为什么一定要做高抛？,03-16
$九安医疗(SZ002432)$晚上又出公告，为什么大盘涨他不涨还下跌,03-16
尾盘跌停！垃圾！装，毕，！,03-16
$九安医疗(SZ002432)$没人发现今天底部筹码跑了好多吗？不出公告明天慌了,03-16
$九安医疗(SZ002432)$今天短线资金抄底其他股的，明天一定会回流九安大帝,03-16
$九安医疗(SZ002432)$作为这两天的避险股，这个股行情已经结束了，后面可,03-16
我要笑不活了，我刚打了那个招工的小豆芽电话,03-16
$九安医疗(SZ002432)$今晚7：30发公告我说的立贴为证！,03-16
又一个十倍大牛股,03-16
$九安医疗(SZ002432)$怂什么，一个字，就是干，相信九爷，单车变摩托,03-16
$九安医疗(SZ002432)$九安太明牌，大家误以为业绩增长几百几千倍还有翻倍,03-16
$九安医疗(SZ002432)$焊死仓位了，重磅消息随时公布难道猛得过俄罗斯空军,03-16
该跌不跌连续涨停，开盘直接张婷往下插针忽悠，已经没人卖了插不住了，太细，不举,03-16
妈呀买到63最高点了，怎么办哦,03-16
$九安医疗(SZ002432)$又在给机会了,03-16
明天稳了哦，九安招工了哦，为什么招工呢。,03-16
这股大势已去，现在都是在阴跌，慢慢等均线下来阴跌，跑吧,03-16
$九安医疗(SZ002432)$大盘难得涨到3点多，九安却跃的泪如雨,03-16
明天是关键的一天！,03-16
狗庄太缺德，388家跌就有这垃圾还有烂种子。偏偏这俩我攥着不撒手[怒][怒],03-16
$九安医疗(SZ002432)$我今天参加了柯顿面试，做九安的期间，也同时做九安,03-16
$滨海能源(SZ000695)$不买股票的也可以跟踪滨海能源，和九安医疗。能学习,03-16
董秘肯定换人了，现在问啥都不说,03-16
$九安医疗(SZ002432)$明天直接一字板,03-16
今天新冠检测大跌，旅游大涨，说明各个地方疫情控制很好，可以出游了。,03-16
主力坏的很，开盘急跌，慢慢缓升，等你想走时，外面也长得差不多了，还是那句话短期不,03-16
$九安医疗(SZ002432)$医药股崩了，意想不到！短线先出来吧，中线还是看好,03-16
尾盘一个大牙签儿[笑哭][笑哭],03-16
$九安医疗(SZ002432)$3月15日，广东省药品交易中心官网发布《关于调整,03-16
不学无术的韭菜老夫再次预测明天跌停口说无凭立帖为证[围观][围观][围观],03-16
各位，今天有榜吗,03-16
$九安医疗(SZ002432)$你是什么意思？人家大涨你大跌,03-16
下午跳水跌死你丫的[摊手][摊手][摊手][摊手][围观][围观][围观],03-16
大盘涨疯了，你怎么趴着睡觉了,03-16
$九安医疗(SZ002432)$九安是今天绿色代表，风险控制第一位，下跌三浪的c,03-16
$九安医疗(SZ002432)$有人知道订单什么情况吗？不是已经截止了嘛，为什么,03-16
尾盘买进9千多万！,03-16
就喜欢看股吧，看评论全是股神，看走势全TM扯蛋,03-16
$九安医疗(SZ002432)$明天高开就走,03-16
3点这个1.5万是买还是卖啊,03-16
精华都封榜开，你嘛就这鸟样，还不收红，看来他把你甩了,03-16
九安这个股每天下跌的时候，大胆加仓，每天都能吃到肉，有几个敢坚定加仓的，都是需要,03-16
九安医疗1月18日龙虎榜数据,03-16
九安无救了！[呲牙][呲牙],03-16
主力机构之间在分配筹码，分配完毕，再揍散户一顿,03-16
我们苏州这疫情管的这么严，为什么还能这么跌,03-16
主力机构赚钱，不是往上拉，是往下打,03-16
$九安医疗(SZ002432)$它嘛的，63没出，看样子不可能回去了,03-16
$九安医疗(SZ002432)$中概股集体反弹了，美股大涨！叠加抗原自测风口，明,03-16
鉴于大盘走势较强，我公司董事会召开紧急会议，决定大跌一个点。以儆小散。明后天，鉴,03-16
$九安医疗(SZ002432)$无耻无耻,03-16
$九安医疗(SZ002432)$九安不涨停是因为国家刚刚公布的抗原检测试剂盒没有,03-16
难道九安已经成为避险资金的聚集地了[捂脸][捂脸]行情好起来的时候，就都出去了！,03-16
还好，今年跌幅最低的一天。,03-16
九安医疗(002432)龙虎榜数据(03-15),03-16
赣锋，刚出一月二月两个月的业绩利好。九安，有各种各样的大利好，都比赣锋的利好强，,03-16
$九安医疗(SZ002432)$九安今天真的是送钱，下杀这么多，低吸一下爽，虽然,03-16
$九安医疗(SZ002432)$三日榜，拉萨基本进出差不多，榜一走了，昨天十几亿,03-16
$九安医疗(SZ002432)$大盘涨，九安反而跌什么情况？,03-16
什么意思啊,03-16
0316上塘路逻辑推演,03-16
独立基金观察员,03-16
$九安医疗(SZ002432)$保命了等待下一波[大笑],03-16
$九安医疗(SZ002432)$不唱多，不唱空，九安招聘1万临时工自己想。大盘今,03-16
晕死了逛了一天啥进步没有,03-16
$九安医疗(SZ002432)$一卖就拉，真是韭菜,03-16
$九安医疗(SZ002432)$国务院金融稳定发展委员会召开专题会议会议强调，有,03-16
哈哈,03-16
今天电话董秘，说招工只是春季正常员工补充，也就二百人左右。被水军吹成万人，这些天,03-16
都把着当避险的地方了！这几天外面跌惨了！这里庄只要不杀鸡取就是个好地方,03-16
转发,03-16
看火候韭菜要熟了，快出公告了明天涨停开盘[大笑][憨笑],03-16
$九安医疗(SZ002432)$$浙江建投(SZ002761)$$北化股份(SZ,03-16
看你是个行侠仗义之人，有点大虾风范,03-16
这个和大盘反着来的,03-16
$九安医疗(SZ002432)$今天又发套了,03-16
$九安医疗(SZ002432)$明天别低开呀。高开吧！我今天做的T没出来[哭],03-16
道路曲折，前途可能光明,03-16
大盘还有三个点赶底，资金还有一天时间吸筹，现在已经没有时间折腾了，现在起只会是低,03-16
$九安医疗(SZ002432)$被骗了,03-16
$九安医疗(SZ002432)$大家来猜一猜今天是高开还是低开[可怜],03-16
看了半年了快，今天终于忍不住买了一手[大笑][大笑][大笑],03-16
$九安医疗(SZ002432)$别骂了别骂了，明天大涨，我开玩笑的…,03-16
$九安医疗(SZ002432)$[666][666][666],03-16
今天的走势对九安失望了，早上放量跌得让人心凉，下午不做一点挽回，后悔没走了。还不,03-16
$九安医疗(SZ002432)$今天还加仓了，结果还是亏，板块和大盘走得都这么好,03-16
$九安医疗(SZ002432)$昨天那个说清了九安进精华的哥们，带带我好吗,03-16
还挺良心，这都不杀跌,03-16
$九安医疗(SZ002432)$好好的一只股票被拉萨这些玩意把控着天天砸做t！彻,03-16
$九安医疗(SZ002432)$这么好的行情还在跌，垃圾,03-16
$九安医疗(SZ002432)$随时都有踏空的可能！耐心等待水落石出！,03-16
这玩意不敢玩，比我盯st股还吓人，还累，我买仅仅只是为了降低其他st风险的，走了,03-16
$九安医疗(SZ002432)$明天收盘价，66.88,03-16
$九安医疗(SZ002432)$有病，都涨你跌,03-16
59清了，不强,03-16
$九安医疗(SZ002432)$它嘛的，我服了这种行情还亏钱,03-16
今天大盘指数暴涨，明天大概率大盘跌，明天买九安比较安全,03-16
$九安医疗(SZ002432)$早就说了你的表现反向于大盘，明天不会跌停吧？,03-16
$九安医疗(SZ002432)$外面太危险了，自从买了九安之后，饭也吃得下了，觉,03-16
$九安医疗(SZ002432)$主力诱多！！！,03-16
$九安医疗(SZ002432)$虽然没t到最高，但还是成功的这个t,03-16
明天九安还能安然无恙吗，有点瑟瑟发抖，卖不卖,03-16
$九安医疗(SZ002432)$我是闲得慌提问，也没想到真能有回复，仅供一乐,03-16
昨天哪行情能涨，真牛！！今天这行情能跌，真牛！！,03-16
最后的上车机会，明天起数板，订单即将公布，目前已经开始招工了,03-16
$九安医疗(SZ002432)$再用点力哈！[偷笑]争取突破下降压力线哦？！,03-16
明天会不会跌停,03-16
