慌啥，技术性调整，就一个字。干！！！！！,03-14
$招商银行(SH600036)$记住外资重仓的股票不要买,03-14
44做了个小平台，接下来又大肆杀跌，到34会止跌的,03-14
$招商银行(SH600036)$创业板又蹦着3个点去了,03-14
$招商银行(SH600036)$自信点，开始建仓,03-14
招商银行，里面的小机构都是被玩的份！游资不会进来的，让大家赎回吧！空头向下！,03-14
换股操作：买工商银行,03-14
刚弄明白：都要跌破净资产的,03-14
招行就是做空基地,03-14
把我盖下布，唢呐吹起来。我躺好了,03-14
$招商银行(SH600036)$妥妥被外资甩卖,03-14
48.8，亏三万多,03-14
$招商银行(SH600036)$这个变垃圾场了,03-14
$招商银行(SH600036)$港股乱了阵脚,03-14
招商银行被砸了4个多点谁干的这直接砸出了一个下跌通道可怜的小坤拥护者,03-14
这他妈不要脸从46.5加的一路掉到现在，真没底线,03-14
$招商银行(SH600036)$满仓招伤，已经亏了好多，这次跟以前不一样了，完全,03-14
还不出来护盘？,03-14
$招商银行(SH600036)$招商真的是小人玩不起就拔网线,03-14
$招商银行(SH600036)$招商银行：这剧情我熟,03-14
$招商银行(SH600036)$今天还有大长腿吗,03-14
$招商银行(SH600036)$laji银行,03-14
我周五买了100股，今天就跌4%,03-14
$招商银行(SH600036)$25元,03-14
$招商银行(SH600036)$上周四亏了10个点，气得我割肉买入九安医疗，现在,03-14
我再次耒劝你们远离高市盈率高价高静值的招行  换为北京银行或渝农商行,03-14
$招商银行(SH600036)$你管砸盘的是谁呢，盈利盘砸盘。快去接盘，让人家更,03-14
千万别乱抄，,03-14
招行什么时候改行生产战斗机了？,03-14
$招商银行(SH600036)$你管砸盘的是谁呢，盈利盘砸盘。快去接盘，让人家更,03-14
$招商银行(SH600036)$跌的真塔玛的猛,03-14
42块钱的招商会不会跟13块钱的平安一样珍贵,03-14
请珍惜42元，过了今天再也不见了，下一站35~36之间见！,03-14
$招商银行(SH600036)$月线才刚开始跌,03-14
$招商银行(SH600036)$最多22元一股贷款发的不行了没利润了,03-14
祸水,03-14
$招商银行(SH600036)$已经跌了百分之二十左右了，还有底吗？,03-14
招商银行已经废了,03-14
就靠你自己做不空股市[大笑][大笑][大笑][大笑],03-14
割了,03-14
$招商银行(SH600036)$平安银行的样子了。,03-14
$招商银行(SH600036)$主力跑了,03-14
$招商银行(SH600036)$主力跑了,03-14
我从57.2一直加到现在，八十万全进去了,03-14
你是经历了啥，银行股这么跌………,03-14
$招商银行(SH600036)$35元。马上到了。第2次30元，最后一次25元，,03-14
$招商银行(SH600036)$真的有大病,03-14
看月线，很难看,03-14
这种优质的公司跌这么多，我不信还会跌，买入，再赚一个波段的钱[发财][发财]，我,03-14
有人在通过招行做空A股吧,03-14
$招商银行(SH600036)$完犊子了,03-14
$招商银行(SH600036)$38元以下可以考虑,03-14
不知道还需要多长时间才能洗干净？,03-14
$招商银行(SH600036)$47的本，一年能回本不？,03-14
$招商银行(SH600036)$招行是真正的核心资产，有人愿意卖出，那就持续买入,03-14
A50我卖了两波来降低成本,03-14
银行号：八十万股换涨三倍002761基建牛还是换水泥股呀？水泥股哪个好呀？哪个业,03-14
$招商银行(SH600036)$银行股里面招商是算估值好的。又是北向重仓。跌一下,03-14
我48.9的本[哭][哭][哭][哭]大家的笨都是多少,03-14
$招商银行(SH600036)$又像平安一样，年报前猛砸？,03-14
$招商银行(SH600036)$腾讯都腰斩了，招商三个月必腰斩,03-14
每跌10个点，我加两手，哈哈，没钱有时候也是福，亏的不多[想一下],03-14
哪有特殊的银行股，全部压注地方政府平台，国企，房地产,03-14
参考中国平安,03-14
$招商银行(SH600036)$信仰崩塌了，招商银行也可以这样子暴跌,03-14
$招商银行(SH600036)$北向资金持续割肉没看出来嘛，这种北向之前看好的肯,03-14
$招商银行(SH600036)$看多的去哪里了,03-14
[哭]大家都亏了多少了,03-14
这是第二个中国平安啊,03-14
今天是空军司令，总有一只锤得动,03-14
招商银行拿着应该放心吧，涨回50是时间问题,03-14
你使劲跌，趁年轻不经历次股灾老了迟早吃亏，幸亏现在刚工作没钱就买了两手，大不了你,03-14
$招商银行(SH600036)$7连阴,03-14
招行跌破3.9的最低点是我没想到的，还好刚建仓，等跌的多了再补吧[滴汗],03-14
$招商银行(SH600036)$咖喱鸡招行，做空大本营,03-14
不到38不进快跑吧后面在接回来,03-14
放量跌破箱体难道是假吗,03-14
好神奇，我一买就跌，我准备长期持有，想赚钱的快撤吧,03-14
$招商银行(SH600036)$杀估值，远没到底，等着吧,03-14
$招商银行(SH600036)$招商证券app故障，啥时候能解决,03-14
$招商银行(SH600036)$破位了，赶紧走吧！,03-14
$招商银行(SH600036)$这跌的很不正常，跌到任何位置都有可能。短期放弃幻,03-14
$招商银行(SH600036)$怎么回事，45的本，不敢加仓了，两个月能回本不,03-14
$招商银行(SH600036)$受港股影响吧，不慌,03-14
$招商银行(SH600036)$38必破的,03-14
大A受招行拖累！,03-14
$招商银行(SH600036)$你特么真是垃圾,03-14
$招商银行(SH600036)$很快就能见到28块的招行，想到又很多人腰斩，就,03-14
还有补仓的吗[大笑][大笑][怒],03-14
$招商银行(SH600036)$幸亏没钱啦！48.6买啦700股，等有钱了再补点,03-14
卧槽啊,03-14
我错了，别跌了，放过我吧,03-14
$招商银行(SH600036)$有雷？走平安之路,03-14
我51的本，咋办呢？没钱了,03-14
【2022.03.14】跌幅板块第一，人为打压股价,03-14
加速下跌,03-14
放心，抄底的都会死的很惨，跌到28时候别哭[大笑][大笑][大笑][大笑],03-14
要降息了吗？,03-14
打爆外资，国内这么机构难道还斗不过他几百亿吗？？？？,03-14
50.5清仓走人，小亏,03-14
再上车2成，今年就靠招商了,03-14
招商证券出现大雷了，在不跑路没机会了,03-14
$招商银行(SH600036)$42.51建了个仓,03-14
分红不到1.5。股价25可能还是高估。,03-14
垃圾，买这个银行都可以亏损10%,03-14
下午补一点仓,03-14
$招商银行(SH600036)$等待38建仓，不知道有没有机会？[呲牙],03-14
看40能不能站稳了，40以下可以考虑底仓进场了[呲牙],03-14
跌跌不休了，苦命的韮菜,03-14
很不幸，你千辛万苦又选择了一只历史高位区坠落中的贵股票（2022-1-9）,03-14
$招商银行(SH600036)$跌停吧，垃圾,03-14
$招商银行(SH600036)$一起空啊。43.7抛了，等42.7。,03-14
$招商银行(SH600036)$不懂就问，一般出了年报会涨吗？,03-14
$招商银行(SH600036)$买了美的开始跌，买了招行又开始了,03-14
$招商银行(SH600036)$房地产回暖，利好银行房贷，本周俄乌战争继续，周三,03-14
$招商银行(SH600036)$45-42-40看看马上就到了NICE,03-14
上周五抄底，抄早了,03-14
$招商银行(SH600036)$第1波35元，然后30元，然后25元开始抄底。,03-14
招行股息率达到5%以上就买,03-14
$招商银行(SH600036)$优秀，周五被你抄家了,03-14
$招商银行(SH600036)$不会跌破40吧？小招,03-14
$招商银行(SH600036)$俄罗斯银行从二十多元跌至二分,03-14
跌吧招行太牛B了,03-14
这垃圾银行股,03-14
完犊子，快跑,03-14
招商银行和招商证券是一家不？,03-14
$招商银行(SH600036)$一个龙头动不动就爆跌,03-14
$招商银行(SH600036)$月跌幅会50％吗？,03-14
反正我就5手扔这里了，暂时也用不着，就不信起不来[吃瓜],03-14
好家伙,03-14
$招商银行(SH600036)$看吧！这就是你们信奉的核心资产和赛道股！,03-14
主力出货，小散接盘,03-14
完了，融券摊薄成本，砸,03-14
$招商银行(SH600036)$板块涨的时候，他装死，板块跌的时候他跑比谁都快。,03-14
$招商银行(SH600036)$这也是外资的打手,03-14
怎么跌得比白酒还多？,03-14
今年到20[微笑][微笑][微笑],03-14
$招商银行(SH600036)$41极限位置进,03-14
$招商银行(SH600036)$跌的最理直气壮的股，没有之一。,03-14
专治各种不服,03-14
$招商银行(SH600036)$你太牛逼了,03-14
杀跌停吧已经亏麻木了,03-14
$招商银行(SH600036)$今天准备资金，看来明天会给我三十几块买招行的机会,03-14
招行疯了吗,03-14
$招商银行(SH600036)$最烂的银行股了,03-14
$招商银行(SH600036)$这个股票会越来越跌，你看着是底，就越不是底，最后,03-14
$招商银行(SH600036)$北向抱头鼠窜逃跑了。,03-14
空狗,03-14
垃圾,03-14
$招商银行(SH600036)$招商银行：我是大空头，我认了,03-14
啥情况，浓眉大眼的银行股龙头带头砸盘,03-14
$招商银行(SH600036)$万亿市值的银行股啊……这跌起来和小盘股没什么差,03-14
30以下，可以考虑,03-14
$招商银行(SH600036)$热烈庆祝招行跌停板！,03-14
$招商银行(SH600036)$问董秘:招行经营状况正常吗？,03-14
$招商银行(SH600036)$跌停,03-14
52的本，这辈子还能回本吗[惨!关灯吃面][捂脸][笑哭],03-14
赶紧补仓,03-14
破位啦，下跌通道打开了，上不来了，和平安一个德行了,03-14
$招商银行(SH600036)$兄弟们快加仓,03-14
招行领跌啊,03-14
卢布没少买,03-14
大家没发现吗？从去年5月份的高点以来，股东户数一直在增加，散户进来了！主力走了，,03-14
$招商银行(SH600036)$这是要降息？,03-14
买,03-14
外资重仓盘,03-14
早上43.15抄的是底吗,03-14
地板下面还有地下室,03-14
$招商银行(SH600036)$先出再看情况，否则每天下,03-14
谁能想到堂堂招行能破20月线这么多！,03-14
$招商银行(SH600036)$看跌到40企稳,03-14
$招商银行(SH600036)$外资什么时候能买完？？？,03-14
破了平台和瀑布一样,03-14
没完没了了这是,03-14
别拔散户的网线啊,03-14
还有希望吗？[叹气][叹气][叹气],03-14
垃圾,03-14
招商证券是这垃圾公司的吗c现在都交易故障卖都卖不出,03-14
是招商银行垃圾把银行板块带沟里的吗？,03-14
看看35能不能企稳了,03-14
$招商银行(SH600036)$跌破前低啦,03-14
系统故障了，有很多人无法充值,03-14
倒数第一排，岀人头地了，何不做得更岀色来个跌停板看看！,03-14
$招商银行(SH600036)$连续涨了三年了，还想涨？,03-14
$招商银行(SH600036)$这玩意看样子还没完，月线,03-14
$招商银行(SH600036)$招商银行到底怎么啦？,03-14
43抄的，走,03-14
我想知道今年分红大概多少？,03-14
$招商银行(SH600036)$操作策略：逢高减，近期别动,03-14
$招商银行(SH600036)$已经没有救了,03-14
发生什么事了吗？,03-14
43元都被砸破了。证明招商银行小庄，已经被砸晕在厕所里面哭了！下午大跳水,03-14
$招商银行(SH600036)$真臭蛋,03-14
招商银行，小庄实力不强，外资出货中，下午跳水更欢！,03-14
$招商银行(SH600036)$又是第一,03-14
比港股跌的还凶，你这个不要脸的东西,03-14
$招商银行(SH600036)$之前加了两次都被埋了，现在还想加一看全是净卖出。,03-14
$招商银行(SH600036)$撑不住了,03-14
这货疯了？,03-14
不要跌了，价值投资的的我都感觉受不了啦[快哭了][快哭了],03-14
马上要启动一波大跌砸了。,03-14
大盘放量下跌,03-14
不懂就问，这是在利益输送吗？,03-14
招商证券是不是你们家的，网线拔了么,03-14
$招商银行(SH600036)$垃圾，亏了快10个点了。买的其它都赚了就这只最差,03-14
谷子地还有三分钟抵达现场布道[兴奋],03-14
$招商银行(SH600036)$跌停吧,03-14
现在哭还来得及吗,03-14
北向资金不停地购入又低价卖出。,03-14
太难了，买了只垃圾[哭][哭][哭],03-14
$招商银行(SH600036)$的什么玩意？？？,03-14
$招商银行(SH600036)$哪里是底，,03-14
$招商银行(SH600036)$东方财富和招商银行一路货色，都是带销基金加财富理,03-14
找底，别抄到地狱的大门，地狱扩建中，还是随波逐流稳当，不见兔子不撒鹰，到处的声音,03-14
如此垃圾，实属罕见,03-14
北向资金拿过来,03-14
$招商银行(SH600036)$在大A银行是最不被待见的，而招行是最不被待见里面,03-14
$招商银行(SH600036)$低开，预料之内，已经加仓,03-14
$招商银行(SH600036)$买了只，最垃圾的,03-14
跌到25进,03-14
弹了弹了，不破43，快买吧！,03-14
回本没啊还跌,03-14
招行这是怎么了？,03-14
银行行业周报：银行指数回落 银行间市场利率上行,03-14
银行周报：稳增长政策更可期,03-14
$招商银行(SH600036)$3牙签探底，再深就泄了，43就是底。,03-14
这个位置，还在一味唱空的人 都是居心叵测,03-14
$招商银行(SH600036)$死鸡,03-14
砸开43块？那样筹码还有人敢要吗？,03-14
$招商银行(SH600036)$雄起啦,03-14
$招商银行(SH600036)$这几天筹码趋于集中趋势明显，这里的卖单显然都被主,03-14
$招商银行(SH600036)$年报不及预期，外资先跑了,03-14
48的本啥时候回[哭],03-14
